rps,cpu_limit,req_rate,req_latency,cpu,cpu0,cpu1,cpu2,cpu3,cpu4,cpu5,cpu6,cpu7,cpu8,cpu9,cpu10,cpu11,cpu12,cpu13,cpu14,cpu15,memory_usage
33.0,11.0,33.0418470339221,31.601630157921548,53.19999999999998,3.3,3.3,3.3,3.4,3.3,3.3,3.3,3.4,3.4,3.3,3.4,3.3,3.3,3.3,3.3,3.3,654.0054747919463
35.0,11.0,35.0409779430708,31.62052505966587,56.0,3.6,3.5,3.4,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,655.7395397583892
37.0,11.0,37.043825531524966,32.151157512482975,58.70000000000002,3.7,3.7,3.6,3.6,3.7,3.7,3.7,3.7,3.6,3.7,3.7,3.7,3.7,3.6,3.7,3.6,654.9043955973156
39.0,11.0,39.034309853857906,32.57192374350087,60.899999999999984,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.9,3.8,3.8,3.8,3.8,3.8,3.8,3.8,654.1015383624159
41.0,11.0,41.04813884732905,32.88122448979592,63.49999999999999,3.9,4.0,4.0,3.9,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.9,4.0,3.9,3.9,658.2810390335575
43.0,11.0,43.04087021770942,33.1201260338716,64.80000000000001,4.0,4.1,4.0,4.0,4.1,4.1,4.0,4.1,4.0,4.1,4.1,4.1,4.0,4.1,4.0,4.0,660.514843489933
45.0,11.0,45.04797514535623,33.37002253944403,67.10000000000002,4.2,4.1,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,679.9331685369127
47.0,11.0,47.04941526200397,33.64533428673579,70.3,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.3,4.4,4.4,4.4,683.524632053691
49.0,11.0,49.05146111102506,33.31114922813036,71.8,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.4,4.5,4.5,4.4,4.5,4.5,4.5,680.8121041610731
51.0,11.0,51.05007399028197,33.04283845650752,73.7,4.6,4.6,4.6,4.7,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.6,689.3063284832215
53.0,11.0,53.056789951165996,32.78497000315756,75.20000000000002,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,709.55746104698
55.0,11.0,55.058318844831575,32.59358778625954,76.79999999999998,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.8,714.4977318657717
57.0,11.0,57.05444502189221,32.35537918871252,78.7,5.0,5.0,4.9,5.0,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,733.3290093959733
59.0,11.0,59.06825318053443,32.293801302009626,80.5,5.1,5.1,5.1,5.1,5.0,5.1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,732.8114839194632
61.0,11.0,61.062825549256885,32.23910063065534,82.30000000000001,5.1,5.2,5.2,5.1,5.1,5.1,5.2,5.2,5.1,5.2,5.1,5.1,5.1,5.2,5.1,5.2,737.6988915973152
63.0,11.0,63.069768826343406,32.35556736646293,84.10000000000001,5.2,5.2,5.2,5.3,5.3,5.3,5.3,5.3,5.2,5.2,5.2,5.3,5.3,5.3,5.2,5.3,776.0580553020135
65.0,11.0,65.06651213105069,32.383954154727796,84.79999999999998,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,782.8794072483222
67.0,11.0,67.05297056690338,32.75138399597383,87.5,5.4,5.4,5.4,5.5,5.5,5.5,5.5,5.5,5.5,5.4,5.5,5.5,5.5,5.5,5.5,5.4,789.4080051543622
69.0,11.0,69.07169831958275,33.18600682593857,89.49999999999999,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.5,5.6,5.6,5.6,5.6,5.6,5.6,5.6,790.1977909261747
71.0,11.0,71.07770822991382,34.03647917156978,92.69999999999997,5.8,5.7,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,806.0649252080541
1.0,10.5,1.017330246107882,44.36666666666667,1.8000000000000007,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,627.133236579124
3.0,10.5,3.018105073945959,43.235955056179776,6.400000000000001,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,549.1586913400677
5.0,10.5,5.019340634742804,42.95945945945946,10.999999999999998,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.6,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.6,552.2226510437707
7.0,10.5,7.022233869653976,42.566985645933016,14.700000000000003,1.0,0.9,0.9,0.9,0.9,0.9,0.9,0.9,1.0,0.9,1.0,0.9,0.9,0.9,0.9,0.9,566.964210208754
9.0,10.5,9.020523732836724,41.737037037037034,18.799999999999997,1.2,1.1,1.2,1.2,1.2,1.2,1.2,1.2,1.1,1.2,1.2,1.1,1.1,1.2,1.2,1.2,579.3697392053874
11.0,10.5,11.021627343403892,41.17818740399385,22.299999999999997,1.4,1.4,1.4,1.4,1.4,1.3,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,582.0042946801348
13.0,10.5,13.023284189608798,40.46640826873385,25.400000000000006,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.5,1.6,1.6,1.5,1.6,1.6,584.6953956510066
15.0,10.5,15.023874365667652,39.67192784667418,29.000000000000004,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.9,1.8,1.8,1.8,1.8,1.8,1.9,583.5176356632998
17.0,10.5,17.025562188586196,38.91060903732809,32.900000000000006,2.1,2.0,2.0,2.1,2.0,2.0,2.1,2.0,2.0,2.1,2.1,2.1,2.1,2.1,2.1,2.0,586.3477234208755
19.0,10.5,19.02614641218107,37.737632508833926,36.3,2.2,2.3,2.3,2.2,2.3,2.3,2.3,2.3,2.3,2.2,2.2,2.3,2.2,2.3,2.3,2.3,583.4366672592588
21.0,10.5,21.029295521538064,36.467948717948715,38.89999999999999,2.5,2.4,2.4,2.4,2.4,2.4,2.5,2.5,2.4,2.4,2.4,2.4,2.4,2.4,2.5,2.5,586.5069272483223
23.0,10.5,23.02957568227953,35.35729847494554,42.00000000000001,2.6,2.6,2.6,2.6,2.6,2.7,2.7,2.6,2.7,2.6,2.7,2.6,2.6,2.6,2.6,2.6,589.5671065771811
25.0,10.5,25.032887775276482,34.1563126252505,45.099999999999994,2.8,2.8,2.9,2.8,2.8,2.8,2.9,2.8,2.8,2.8,2.8,2.8,2.9,2.8,2.8,2.8,589.1940544429531
27.0,10.5,27.03362628066561,33.35128365685661,47.9,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.9,3.0,3.0,591.5917618855216
29.0,10.5,29.037156448679973,32.70516540917005,50.40000000000001,3.2,3.2,3.1,3.2,3.2,3.1,3.1,3.1,3.2,3.2,3.1,3.1,3.2,3.1,3.1,3.2,591.6121101744969
31.0,10.5,31.037830911437027,31.974972796517953,52.999999999999986,3.4,3.3,3.3,3.3,3.3,3.3,3.3,3.4,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,596.8072539060404
33.0,10.5,33.03475226900494,31.538540071465032,55.699999999999996,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.4,3.4,3.5,3.5,3.5,3.4,615.9147227919462
35.0,10.5,35.04362482459439,31.70502901353965,58.40000000000002,3.6,3.7,3.7,3.7,3.6,3.6,3.7,3.6,3.7,3.6,3.7,3.7,3.6,3.6,3.6,3.7,647.2706061744965
37.0,10.5,37.04286192455065,32.093297101449274,61.399999999999984,3.8,3.8,3.8,3.8,3.8,3.8,3.9,3.8,3.9,3.8,3.8,3.8,3.9,3.9,3.9,3.9,651.2516157852347
39.0,10.5,39.04529034216038,32.69867123874839,64.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,667.2979019597312
41.0,10.5,41.048035973559,32.95443449959316,66.90000000000002,4.2,4.2,4.1,4.2,4.2,4.2,4.2,4.2,4.2,4.1,4.2,4.2,4.1,4.2,4.2,4.2,689.786838765101
43.0,10.5,43.05095874007755,33.11058823529412,68.49999999999999,4.3,4.3,4.3,4.3,4.3,4.3,4.3,4.2,4.3,4.2,4.3,4.3,4.3,4.3,4.2,4.3,692.4881232751675
45.0,10.5,45.04483393542111,33.393044128646224,71.19999999999999,4.5,4.5,4.5,4.4,4.5,4.4,4.5,4.5,4.4,4.4,4.4,4.4,4.4,4.5,4.4,4.5,693.4878159730644
47.0,10.5,47.05559991168909,33.67072733787173,73.39999999999999,4.6,4.6,4.6,4.6,4.6,4.5,4.6,4.6,4.6,4.5,4.6,4.6,4.6,4.6,4.6,4.6,698.0264925637584
49.0,10.5,49.05554914022012,33.491408934707906,75.00000000000001,4.7,4.6,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.6,4.7,4.7,4.7,4.7,699.794480107382
51.0,10.5,51.05877805921952,33.07748104187273,76.79999999999998,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.9,4.8,4.7,4.8,4.8,4.8,4.8,4.8,4.8,714.0242590067115
53.0,10.5,53.054000001150726,32.766834487098805,78.9,4.9,5.0,5.0,5.0,4.9,4.9,5.0,4.9,4.9,4.9,4.9,4.9,4.9,5.0,4.9,4.9,754.751707919463
55.0,10.5,55.050048613445654,32.59690627843494,81.19999999999999,5.1,5.1,5.0,5.0,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.0,5.0,5.1,5.1,744.657734442953
57.0,10.5,57.0604915487876,32.41134960305792,82.40000000000002,5.2,5.1,5.2,5.1,5.1,5.1,5.2,5.2,5.2,5.1,5.2,5.1,5.1,5.2,5.2,5.1,743.5533951140945
59.0,10.5,59.0655846183726,32.38470352334575,83.40000000000002,5.3,5.2,5.2,5.3,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,737.3758711409396
61.0,10.5,61.06638778004302,32.2484181568088,86.30000000000001,5.4,5.4,5.4,5.4,5.4,5.4,5.4,5.4,5.4,5.4,5.4,5.4,5.3,5.4,5.4,5.4,739.5895667114099
63.0,10.5,63.072337631664354,32.309163346613545,88.1,5.6,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,747.9435099060408
65.0,10.5,65.06163087230999,32.44132784354092,90.19999999999999,5.6,5.6,5.6,5.7,5.7,5.7,5.6,5.6,5.6,5.6,5.7,5.7,5.6,5.6,5.7,5.6,743.6367308456375
1.0,10.0,1.0172911232987054,44.21666666666667,1.7000000000000002,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,627.824357279461
3.0,10.0,3.0181087060592944,43.65,6.600000000000001,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.4,556.4762711919196
5.0,10.0,5.018381063113973,42.63422818791946,11.299999999999997,0.7,0.7,0.7,0.7,0.8,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,557.2574487272726
7.0,10.0,7.019716051609251,42.319047619047616,15.600000000000001,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.9,1.0,1.0,1.0,1.0,0.9,1.0,560.0517619932657
9.0,10.0,9.021600148667277,41.78996282527881,19.299999999999994,1.2,1.2,1.3,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,560.7546192751677
11.0,10.0,11.021591112805824,41.036866359447004,23.0,1.5,1.5,1.4,1.5,1.4,1.4,1.4,1.4,1.4,1.4,1.5,1.5,1.4,1.5,1.4,1.4,562.241811824916
13.0,10.0,13.022648707857599,40.591203104786544,27.099999999999998,1.7,1.6,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.8,1.7,1.6,1.7,1.7,1.7,566.6422893959732
15.0,10.0,15.025229311194812,39.75083798882682,31.199999999999996,1.9,2.0,1.9,1.9,1.9,1.9,2.0,1.9,2.0,2.0,2.0,2.0,1.9,2.0,1.9,2.0,569.8379666040274
17.0,10.0,17.02626792314892,38.50592885375494,34.20000000000001,2.2,2.2,2.1,2.1,2.2,2.1,2.1,2.2,2.1,2.1,2.2,2.1,2.1,2.1,2.1,2.2,571.8356325369132
19.0,10.0,19.026325345159478,37.495590828924165,37.89999999999999,2.4,2.3,2.4,2.4,2.4,2.4,2.4,2.3,2.4,2.4,2.3,2.4,2.3,2.4,2.3,2.4,573.3208160538722
21.0,10.0,21.029153709919697,36.379532634971795,40.7,2.5,2.5,2.6,2.6,2.6,2.5,2.6,2.6,2.6,2.6,2.5,2.5,2.5,2.5,2.5,2.5,587.2304622818796
23.0,10.0,23.030026430346332,35.15588235294118,43.599999999999994,2.8,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.8,2.7,2.8,2.8,2.7,2.7,592.7930914362415
25.0,10.0,25.032002420080445,34.09945872801082,46.69999999999999,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,3.0,2.9,3.0,3.0,2.9,2.9,594.3234560000002
27.0,10.0,27.034785879253725,33.24564676616915,49.90000000000001,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.2,3.1,3.1,3.2,3.1,3.1,3.2,595.4257610738255
29.0,10.0,29.040380396547324,32.504662004662,52.59999999999999,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.2,3.3,3.3,3.3,3.3,3.3,3.3,3.2,3.3,632.1151175302016
31.0,10.0,31.037746140755942,31.852797392721346,55.9,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.4,3.5,3.5,3.5,3.5,651.9200060134228
33.0,10.0,33.044625637997704,31.465068842427332,58.40000000000002,3.6,3.7,3.7,3.6,3.6,3.6,3.6,3.7,3.7,3.7,3.7,3.7,3.6,3.7,3.6,3.6,653.149644456376
35.0,10.0,35.04125619642684,31.498565965583175,61.999999999999986,3.9,3.9,3.9,3.9,3.9,3.8,3.9,3.9,3.8,3.9,3.9,3.9,3.8,3.9,3.9,3.8,653.5886174496648
37.0,10.0,37.035673207330426,31.97927927927928,64.7,4.0,4.0,4.1,4.0,4.0,4.0,4.0,4.1,4.1,4.0,4.1,4.1,4.1,4.0,4.0,4.1,654.9948924563756
39.0,10.0,39.03742790406535,32.647614954877525,67.4,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.3,4.2,4.3,4.2,4.2,4.2,4.2,4.2,658.2704279194628
41.0,10.0,41.0425045459634,32.78257295519934,69.49999999999999,4.4,4.4,4.4,4.4,4.3,4.3,4.3,4.4,4.4,4.3,4.3,4.3,4.3,4.3,4.4,4.3,658.2449722416108
43.0,10.0,43.04538927184784,32.94597745821998,72.5,4.6,4.5,4.5,4.5,4.5,4.5,4.6,4.5,4.6,4.5,4.5,4.5,4.6,4.6,4.5,4.5,659.7617705234899
45.0,10.0,45.04633258239917,33.23782980304719,75.10000000000002,4.7,4.7,4.6,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,677.4162177718116
47.0,10.0,47.04952293546584,33.41905444126075,76.79999999999998,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.8,683.4317573154359
49.0,10.0,49.0508055552487,33.27650085763293,78.5,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,5.0,4.9,4.9,4.9,683.3218663087241
51.0,10.0,51.04683964464728,32.924292297564186,80.2,5.0,5.0,5.0,5.0,5.0,5.0,5.1,5.1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,687.8676153557045
53.0,10.0,53.05368643852556,32.72338403041825,83.00000000000001,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.1,5.2,5.2,5.1,5.2,5.2,5.2,5.2,685.7785316510062
55.0,10.0,55.05901182836738,32.47159437996335,84.59999999999998,5.2,5.2,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,686.0880133154362
57.0,10.0,57.05073154162769,32.27887740029542,86.2,5.4,5.4,5.4,5.4,5.4,5.4,5.4,5.4,5.4,5.4,5.3,5.4,5.4,5.4,5.4,5.3,683.9522791946301
59.0,10.0,59.0651335546067,32.19158075601374,87.8,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.4,5.5,5.4,5.5,5.5,5.5,5.5,5.5,711.597488966443
61.0,10.0,61.062930499424304,32.24120742176682,89.69999999999999,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.7,5.6,5.6,5.6,5.6,5.6,5.6,5.6,735.7439037852348
63.0,10.0,63.06345484396875,32.10042507970245,92.39999999999999,5.8,5.8,5.8,5.7,5.8,5.7,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.7,5.7,748.8455920536915
65.0,10.0,65.0605254007222,32.261230849130094,93.6,5.9,5.9,5.8,5.8,5.8,5.8,5.9,5.8,5.9,5.9,5.9,5.9,5.8,5.8,5.9,5.8,748.5019953825501
67.0,10.0,67.0767754222277,32.82199347225709,96.1,6.0,6.0,6.0,6.0,6.1,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,762.6142685637584
1.0,9.5,1.0172335042548173,45.81666666666667,2.7000000000000006,0.1,0.2,0.2,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0.2,0.2,0.1,0.2,627.3451942356901
3.0,9.5,3.0184626017098504,42.81460674157304,6.900000000000001,0.4,0.5,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.5,0.4,0.5,0.5,0.4,0.4,0.4,558.9635223703706
5.0,9.5,5.019300544268346,42.6554054054054,11.5,0.7,0.8,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.7,0.7,0.7,563.0242443636366
7.0,9.5,7.019846082451786,42.256594724220626,16.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1,1.0,1.0,1.0,1.0,1.0,1.0,565.4420290370372
9.0,9.5,9.02073308220045,41.46052631578947,20.500000000000007,1.3,1.3,1.2,1.2,1.2,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,566.712837171717
11.0,9.5,11.022354574280067,40.97852760736196,24.4,1.6,1.5,1.6,1.5,1.5,1.5,1.5,1.5,1.5,1.6,1.5,1.5,1.5,1.6,1.5,1.5,565.2188881610738
13.0,9.5,13.022228093218429,40.41494845360825,28.600000000000005,1.8,1.8,1.8,1.7,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.7,565.53950556229
15.0,9.5,15.021781430425323,39.582589285714285,32.2,2.0,2.0,2.0,2.1,2.1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,568.6250485656568
17.0,9.5,17.02656345403549,38.723383084577115,36.1,2.2,2.3,2.3,2.2,2.2,2.3,2.3,2.2,2.3,2.3,2.3,2.2,2.2,2.3,2.2,2.3,567.7968428821549
19.0,9.5,19.027494864701964,37.58885941644562,39.599999999999994,2.5,2.5,2.5,2.5,2.5,2.4,2.5,2.4,2.5,2.5,2.5,2.5,2.4,2.5,2.4,2.5,568.834048
21.0,9.5,21.026643715709866,36.44382470119522,43.000000000000014,2.8,2.7,2.7,2.8,2.7,2.7,2.6,2.7,2.6,2.7,2.6,2.7,2.7,2.7,2.6,2.7,586.0480515436246
23.0,9.5,23.027616211717927,35.21985294117647,46.29999999999999,2.9,2.9,2.9,2.9,2.9,2.8,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,587.133202899329
25.0,9.5,25.03159340244674,34.13297515110813,49.10000000000001,3.1,3.1,3.1,3.0,3.1,3.1,3.1,3.0,3.1,3.1,3.0,3.0,3.0,3.1,3.1,3.1,604.704424375839
27.0,9.5,27.03445222118094,33.287747524752476,52.899999999999984,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.4,3.3,3.3,3.3,3.3,3.3,3.3,3.3,604.594547114094
29.0,9.5,29.035038159369215,32.53364269141532,55.8,3.5,3.5,3.5,3.4,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.4,599.6163814228184
31.0,9.5,31.041918507965583,31.88379705400982,58.10000000000002,3.6,3.6,3.7,3.7,3.6,3.6,3.6,3.6,3.7,3.6,3.6,3.6,3.7,3.7,3.6,3.6,623.9288079463089
33.0,9.5,33.045694547310944,31.492159838138594,61.99999999999998,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.8,3.9,3.8,3.9,3.8,3.8,626.9849462550336
35.0,9.5,35.03932033493369,31.576464983325394,65.60000000000001,4.1,4.0,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.2,4.1,4.1,4.1,4.1,4.1,4.1,629.8601520269356
37.0,9.5,37.04005854738401,31.98502722323049,67.9,4.3,4.3,4.2,4.2,4.3,4.2,4.2,4.3,4.2,4.3,4.2,4.2,4.3,4.3,4.2,4.2,632.5408541208056
39.0,9.5,39.04534431883906,32.6941431670282,70.3,4.4,4.4,4.4,4.3,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,643.7355657449663
41.0,9.5,41.04737024618004,32.863973619126135,72.5,4.6,4.5,4.6,4.5,4.5,4.5,4.5,4.6,4.5,4.5,4.5,4.5,4.6,4.5,4.5,4.6,656.6112455302016
43.0,9.5,43.045636789525936,33.065141527723924,76.49999999999999,4.8,4.8,4.8,4.8,4.7,4.8,4.8,4.8,4.8,4.8,4.7,4.8,4.8,4.8,4.7,4.8,671.9174339865772
45.0,9.5,45.04964492188376,33.46346946421881,78.1,4.9,4.9,4.9,4.8,4.9,4.8,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.8,4.9,673.1684595973156
47.0,9.5,47.055882635916845,33.56294964028777,80.29999999999998,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.1,5.0,5.0,5.0,5.0,5.0,5.1,5.1,5.0,677.9266371006709
49.0,9.5,49.05707172508416,33.38590489223401,83.20000000000002,5.2,5.2,5.2,5.3,5.2,5.2,5.2,5.2,5.2,5.1,5.2,5.2,5.2,5.2,5.2,5.2,673.5184339328857
51.0,9.5,51.05333628464422,33.02698256005265,84.99999999999997,5.3,5.4,5.3,5.4,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,691.9452520805365
53.0,9.5,53.058536801499955,32.81809462915601,85.9,5.4,5.4,5.4,5.4,5.3,5.3,5.3,5.4,5.4,5.4,5.4,5.4,5.3,5.4,5.3,5.4,694.8010712483224
55.0,9.5,55.06447726085038,32.56356968215159,89.39999999999999,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.5,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.5,711.3783667114093
57.0,9.5,57.067372955534076,32.39322839322839,89.79999999999998,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.7,5.7,5.6,5.6,5.6,5.6,5.6,5.6,5.6,734.0594306577186
59.0,9.5,59.058785976710965,32.195762711864404,93.3,5.8,5.9,5.8,5.8,5.8,5.8,5.9,5.8,5.8,5.8,5.9,5.8,5.8,5.9,5.9,5.8,736.7311497449672
61.0,9.5,61.04552103165264,32.24958448753463,94.40000000000002,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,744.2403960268456
63.0,9.5,63.06843471348198,32.62614063338701,96.1,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.1,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,748.6823293422818
1.0,9.0,1.0173851068371895,43.11666666666667,2.2000000000000006,0.1,0.2,0.1,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.2,0.1,0.1,624.817383003367
3.0,9.0,3.0178714079294533,43.05027932960894,8.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,556.1007493602694
5.0,9.0,5.018772759034298,42.702341137123746,12.299999999999999,0.8,0.8,0.8,0.8,0.8,0.7,0.8,0.7,0.8,0.8,0.8,0.8,0.7,0.7,0.8,0.7,560.7165689966325
7.0,9.0,7.020052444008176,42.44471153846154,17.299999999999997,1.1,1.1,1.1,1.1,1.0,1.1,1.0,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.0,563.1443385319861
9.0,9.0,9.021008388727092,41.63738317757009,21.8,1.4,1.4,1.3,1.3,1.3,1.4,1.4,1.4,1.4,1.4,1.4,1.3,1.4,1.3,1.3,1.4,563.7425751919193
11.0,9.0,11.02147066386688,41.015290519877674,25.800000000000004,1.6,1.6,1.6,1.6,1.6,1.6,1.7,1.6,1.6,1.6,1.6,1.7,1.6,1.6,1.6,1.6,566.3360879191921
13.0,9.0,13.022820577286094,40.40821566110398,30.19999999999999,1.8,1.9,1.9,1.8,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,568.7905159326601
15.0,9.0,15.0240786984301,39.62694877505568,33.70000000000001,2.1,2.1,2.1,2.2,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2.1,569.1110382760941
17.0,9.0,17.02580632948731,38.72194637537239,38.099999999999994,2.4,2.4,2.4,2.4,2.4,2.3,2.4,2.4,2.4,2.4,2.3,2.3,2.3,2.5,2.4,2.4,570.1845764309761
19.0,9.0,19.02635794942563,37.61775043936731,42.00000000000001,2.6,2.6,2.6,2.6,2.6,2.7,2.7,2.6,2.6,2.6,2.7,2.6,2.6,2.6,2.6,2.7,570.0042394630873
21.0,9.0,21.028257374922784,36.382139983909894,45.29999999999999,2.8,2.9,2.8,2.8,2.9,2.8,2.8,2.8,2.9,2.9,2.8,2.8,2.8,2.8,2.8,2.9,588.667631622896
23.0,9.0,23.029163489055758,35.1777615215801,49.00000000000001,3.0,3.1,3.0,3.0,3.1,3.1,3.1,3.1,3.1,3.0,3.1,3.0,3.1,3.1,3.1,3.0,594.199589925926
25.0,9.0,25.03123923527885,34.124411566913246,52.099999999999994,3.2,3.2,3.3,3.3,3.2,3.3,3.2,3.3,3.2,3.3,3.2,3.3,3.2,3.3,3.3,3.3,594.4759151677849
27.0,9.0,27.03009718191417,33.21736414740787,54.99999999999999,3.5,3.4,3.4,3.5,3.4,3.5,3.5,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.5,3.5,591.6598189530202
29.0,9.0,29.037124536001738,32.506094022054555,58.30000000000001,3.7,3.7,3.6,3.6,3.6,3.6,3.7,3.7,3.6,3.6,3.6,3.6,3.6,3.7,3.7,3.7,612.4994697449661
31.0,9.0,31.037667154977175,31.66484716157205,61.89999999999998,3.9,3.9,3.8,3.8,3.9,3.9,3.9,3.9,3.9,3.9,3.8,3.8,3.9,3.9,3.8,3.9,614.5779484444445
